"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cd9",0,2.79266779639654,0.661,0.006,0
"Ndufa9",0,0.560692964449722,0.295,0.018,0
"9630033F20Rik",0,-0.81906329133301,0.026,0.146,0
"Ccnd2",0,0.707124897330464,0.21,0.014,0
"Itfg2",0,-0.506104716815425,0.061,0.108,0
"Fkbp4",0,0.732299415544864,0.343,0.036,0
"Clec2d",0,-2.12668008283433,0.257,0.624,0
"Clec12a",0,0.92014057986074,0.242,0,0
"Gabarapl1",0,0.559771111255332,0.325,0.046,0
"Magohb",0,0.289449460492576,0.156,0.008,0
"2700089E24Rik",0,0.285041246337366,0.31,0.087,0
"Hebp1",0,0.475288072410273,0.197,0.003,0
"Emp1",0,2.1498732084909,0.512,0.01,0
"Plbd1",0,0.663498609447311,0.194,0.027,0
"H2afj",0,1.40875836367339,0.524,0.006,0
"Wbp11",0,0.290658779749801,0.291,0.066,0
"Mgp",0,3.48919265255846,0.231,0.011,0
"Arhgdib",0,1.761568178047,0.429,0.002,0
"Ptpro",0,0.255151817646622,0.106,0.001,0
"Eps8",0,0.395800823624863,0.182,0.007,0
"Strap",0,0.968200305143648,0.432,0.018,0
"Mgst1",0,1.15648708040948,0.345,0.012,0
"Golt1b",0,0.380543952278241,0.194,0.007,0
"Abcc9",0,-0.998269294257595,0.018,0.208,0
"Cmas",0,0.261580945502502,0.213,0.032,0
"C2cd5",0,-0.599955550461733,0.035,0.117,0
"Kras",0,0.726856699237088,0.383,0.044,0
"Bhlhe41",0,-0.736383700310054,0.111,0.173,0
"Fgfr1op2",0,0.274165381816993,0.392,0.11,0
"Tm7sf3",0,0.31567832753863,0.182,0.015,0
"Med21",0,0.542979211885483,0.283,0.02,0
"Tmtc1",0,-0.642984118158765,0.037,0.127,0
"Rps4y2",0,0.444493749905271,0.143,0.001,0
"Myadm",0,0.953033099166307,0.349,0.014,0
"Ndufa3",0,1.24620443968819,0.532,0.038,0
"Tsen34",0,0.636194742338219,0.295,0.02,0
"Rps9",0,4.56709741782615,0.966,0.032,0
"Pirb",0,0.740710036935273,0.242,0.003,0
"Lair1",0,0.570809743867985,0.186,0.002,0
"Leng8",0,-1.5831406070944,0.125,0.429,0
"Cdc42ep5",0,0.319354040598953,0.127,0.001,0
"Tmem238",0,0.25441135888818,0.104,0.001,0
"Rpl28",0,4.08994673997487,0.947,0.021,0
"Ube2s",0,1.12480529202559,0.517,0.057,0
"Peg3",0,-2.41317938567538,0.133,0.332,0
"Zfp329",0,-0.67765947332997,0.059,0.145,0
"Rps5",0,4.74640375031925,0.962,0.008,0
"Chmp2a",0,1.43645633307257,0.623,0.047,0
"Ube2m",0,0.610286925494976,0.356,0.04,0
"Sepw1",0,2.34191929261962,0.771,0.098,0
"Gltscr2",0,1.67967189449862,0.602,0.014,0
"Ehd2",0,0.832185720068192,0.233,0.017,0
"C5ar1",0,1.12329069345097,0.228,0.001,0
"Sae1",0,0.418410614062913,0.22,0.014,0
"Tmem160",0,1.20100447321394,0.474,0.001,0
"Ap2s1",0,1.23360201786911,0.492,0.014,0
"Slc1a5",0,0.250795482093188,0.277,0.051,0
"Calm3",0,1.45961805121055,0.555,0.013,0
"Dmpk",0,-2.33759105790892,0.064,0.555,0
"Snrpd2",0,1.4686787243591,0.574,0.005,0
"Vasp",0,1.00122982264794,0.424,0.042,0
"Rtn2",0,-0.488595641615301,0.078,0.143,0
"Fosb",0,2.52056938437495,0.535,0.002,0
"Ercc1",0,0.343859445515803,0.19,0.029,0
"Ckm",0,-1.31409487373155,0.074,0.788,0
"Trappc6a",0,0.493748173750601,0.235,0.003,0
"Gemin7",0,0.570818411860682,0.281,0.014,0
"Clasrp",0,-0.614058773572013,0.058,0.137,0
"Relb",0,0.48875113687298,0.241,0.024,0
"Clptm1",0,0.537269634058309,0.315,0.031,0
"Apoc2",0,0.835642496264114,0.188,0,0
"Apoe",0,6.2881291375035,0.644,0.027,0
"Bcam",0,0.683401266206221,0.119,0.015,0
"Bcl3",0,0.628948050934372,0.223,0.002,0
"Pvr",0,0.456374238611939,0.228,0.033,0
"Gm10175",0,1.73706714915519,0.64,0.029,0
"Kcnn4",0,0.342119622011843,0.125,0.001,0
"Plaur",0,1.25773957732999,0.303,0.001,0
"Ethe1",0,0.51854652868426,0.242,0.005,0
"Rps19",0,5.0618932334408,0.973,0.024,0
"Rabac1",0,1.91301435033627,0.7,0.02,0
"Erf",0,0.450772076607478,0.184,0.008,0
"Pafah1b3",0,0.258697742438859,0.129,0.001,0
"Atp5sl",0,-0.815420218541334,0.07,0.174,0
"Exosc5",0,0.335666860658506,0.19,0.012,0
"Tgfb1",0,1.32409427647632,0.423,0.003,0
"Axl",0,0.849386329280074,0.343,0.037,0
"Snrpa",0,0.46540580883004,0.249,0.018,0
"Ltbp4",0,1.11149741561774,0.299,0.043,0
"Blvrb",0,1.22105546058972,0.433,0.002,0
"Sertad1",0,1.43067370559336,0.462,0.007,0
"Pld3",0,1.02269701986549,0.338,0.007,0
"Psmc4",0,0.581292512809712,0.39,0.068,0
"Fbl",0,0.973321524157113,0.419,0.036,0
"Rps16",0,4.82066862801227,0.975,0.009,0
"Zfp36",0,2.81990129270035,0.653,0.005,0
"Med29",0,0.447783315464284,0.219,0.005,0
"Gmfg",0,1.20516512996555,0.315,0.001,0
"Mrps12",0,0.561930054135494,0.296,0.016,0
"Nfkbib",0,0.721644150885973,0.294,0.006,0
"Hnrnpl",0,-1.22880714985238,0.396,0.487,0
"Ech1",0,0.711362921087757,0.413,0.06,0
"Lgals4",0,-0.487235889707396,0.025,0.106,0
"Actn4",0,0.37076844719054,0.473,0.177,0
"Eif3k",0,2.08013584260809,0.732,0.009,0
"Ryr1",0,-5.43704953512642,0.045,0.962,0
"Psmd8",0,0.986761959147571,0.581,0.117,0
"Yif1b",0,0.689008910134827,0.336,0.013,0
"Capns1",0,1.58298306735005,0.69,0.073,0
"Tbcb",0,1.10400052217026,0.464,0.008,0
"Polr2i",0,0.746993697574059,0.336,0.005,0
"Sdhaf1",0,0.295854299756016,0.14,0.004,0
"Tyrobp",0,3.79317531503244,0.416,0.001,0
"Hcst",0,0.625162217438698,0.168,0,0
"Nfkbid",0,0.572303011524792,0.138,0.001,0
"Hspb6",0,-0.478538403278677,0.046,0.164,0
"Psenen",0,1.42804805105512,0.578,0.01,0
"U2af1l4",0,0.289491382220874,0.183,0.022,0
"Kmt2b",0,-0.860680790032262,0.109,0.215,0
"Cox6b1",0,2.46965744783075,0.797,0.017,0
"Tmem147",0,0.705084509923608,0.373,0.032,0
"Fxyd5",0,2.46485995970962,0.575,0.007,0
"Fxyd1",0,-0.534580318713958,0.257,0.346,0
"Gramd1a",0,-0.786358908155347,0.173,0.256,0
"Gpi1",0,-0.971425504740451,0.551,0.548,0
"Lsm14a",0,0.357249331396285,0.291,0.052,0
"Pepd",0,0.515168426455115,0.261,0.02,0
"Cebpa",0,0.764934368512942,0.258,0.001,0
"Pdcd5",0,1.24572194720994,0.525,0.021,0
"Etfb",0,0.999663175454282,0.472,0.045,0
"Emc10",0,0.999309349722951,0.446,0.016,0
"Mybpc2",0,-2.80687752730196,0.024,0.573,0
"Napsa",0,0.797390221279804,0.186,0,0
"Atf5",0,0.648023775043674,0.228,0.023,0
"Nup62",0,0.322835433165827,0.157,0.009,0
"Ptov1",0,0.489693666473666,0.351,0.087,0
"Prmt1",0,0.596362509036013,0.376,0.083,0
"Rras",0,0.733182178085871,0.289,0.018,0
"Rcn3",0,1.02968487655413,0.249,0.011,0
"Fcgrt",0,1.32085590357753,0.445,0.024,0
"Rps11",0,4.55888700890243,0.965,0.022,0
"Rpl13a",0,4.76599906338016,0.971,0.039,0
"Pih1d1",0,0.296461302934415,0.208,0.025,0
"Cd37",0,0.70350693446763,0.217,0.002,0
"Trpm4",0,-0.654294660749424,0.029,0.131,0
"Hrc",0,-1.18892316953915,0.013,0.229,0
"Snrnp70",0,-1.79095976007302,0.404,0.655,0
"Kcna7",0,-0.985142290486337,0.003,0.156,0
"Gys1",0,-2.30206224585724,0.045,0.503,0
"Ftl1",0,6.25564385609047,0.963,0.013,0
"Bax",0,1.31467971380452,0.544,0.069,0
"Nucb1",0,0.705968750642422,0.399,0.043,0
"Ppp1r15a",0,2.13232454083404,0.613,0.025,0
"Rasip1",0,0.65265780475162,0.113,0.017,0
"Mamstr",0,-1.30473446818702,0.025,0.23,0
"Dbp",0,-1.05569184903966,0.091,0.251,0
"Rpl18",0,4.2380204944455,0.955,0.013,0
"Cyth2",0,0.396050999101534,0.253,0.036,0
"Kdelr1",0,1.02846854808783,0.441,0.016,0
"Emp3",0,2.45129874440812,0.658,0.003,0
"Kcnc1",0,-1.71792386314199,0.005,0.302,0
"Ldha",0,0.822380195276996,0.733,0.359,0
"Tsg101",0,0.477740241800881,0.324,0.042,0
"Spty2d1",0,0.674305276243518,0.289,0.013,0
"Tmem86a",0,0.67408119265398,0.212,0.003,0
"Nav2",0,-1.71128534349385,0.081,0.379,0
"Htatip2",0,0.387210903393057,0.202,0.004,0
"Ano5",0,-1.04490593338427,0.01,0.189,0
"Cyfip1",0,0.660336066080811,0.4,0.064,0
"Herc2",0,-1.17395879707339,0.19,0.305,0
"Ndn",0,0.536135046288515,0.155,0.001,0
"Klf13",0,0.412561575673063,0.432,0.129,0
"Mcee",0,0.422114041939286,0.237,0.016,0
"Ndnl2",0,0.440099269171755,0.211,0.007,0
"Tjp1",0,0.385408570944975,0.138,0.023,0
"Tm2d3",0,0.254941086988993,0.184,0.024,0
"Snrpa1",0,0.350425035846163,0.27,0.059,0
"Vimp",0,1.02356592524742,0.462,0.029,0
"Synm",0,-1.1041677209496,0.072,0.245,0
"Chd2",0,-1.41713071289908,0.206,0.403,0
"RP23-32A8.1",0,-0.921027978191782,0.259,0.329,0
"Mrps11",0,0.265465902820663,0.175,0.016,0
"Isg20",0,0.335825500881935,0.111,0.003,0
"Mfge8",0,0.654748840141646,0.281,0.075,0
"Abhd2",0,0.415698939391382,0.145,0.008,0
"Anpep",0,0.346048570450455,0.153,0.003,0
"Cib1",0,0.639950647284399,0.293,0.002,0
"Man2a2",0,-1.27884762301529,0.118,0.305,0
"Fes",0,0.436969616304871,0.205,0.009,0
"Furin",0,0.532978400322096,0.323,0.058,0
"Iqgap1",0,0.803574575398633,0.571,0.182,0
"Sec11a",0,1.08239455372892,0.483,0.018,0
"Alpk3",0,-2.31911602484071,0.009,0.506,0
"Gm16012",0,-1.1223380071487,0.002,0.183,0
"Rps17",0,3.89488084964842,0.934,0.011,0
"Cpeb1",0,-2.54473000115671,0.048,0.496,0
"Fsd2",0,-1.03394766693938,0.008,0.191,0
"Homer2",0,-0.810087574241241,0.018,0.1,0
"Fam103a1",0,0.740165276175055,0.345,0.01,0
"Btbd1",0,0.390089494470401,0.291,0.043,0
"Tm6sf1",0,0.3522230545705,0.294,0.084,0
"Mesdc1",0,0.345845629987483,0.15,0.003,0
"Mesdc2",0,0.433276868076193,0.232,0.015,0
"Ctsc",0,1.89159664737329,0.378,0.043,0
"Prss23",0,0.683274438324887,0.17,0.023,0
"Me3",0,-1.44236591065456,0.021,0.277,0
"l7Rn6",0,0.56227421670098,0.29,0.014,0
"Tmem126a",0,0.580189851592196,0.312,0.022,0
"Ccdc90b",0,0.257987650314484,0.163,0.013,0
"4632427E13Rik",0,-2.09841941900563,0.194,0.578,0
"Prcp",0,0.73973737017831,0.284,0.003,0
"Ndufc2",0,1.6667451388405,0.625,0.008,0
"Aamdc",0,0.316010704192177,0.176,0.025,0
"Clns1a",0,0.489601544002567,0.244,0.008,0
"Acer3",0,0.327971570362917,0.185,0.014,0
"Serpinh1",0,2.52921062021317,0.427,0.019,0
"Rps3",0,4.46009899731949,0.957,0.008,0
"Spcs2",0,1.50036680013532,0.588,0.015,0
"Ucp3",0,-1.47544251536056,0.004,0.283,0
"Ucp2",0,1.85853708852543,0.439,0.001,0
"Mrpl48",0,0.427771956754452,0.31,0.044,0
"Rab6a",0,0.584711321488689,0.417,0.087,0
"P2ry6",0,0.491113747201137,0.186,0.002,0
"Atg16l2",0,-0.499480416290151,0.048,0.112,0
"Arap1",0,0.288399689775154,0.224,0.033,0
"Inppl1",0,-1.08479912707554,0.127,0.269,0
"Folr2",0,0.970741376375189,0.158,0.002,0
"Lamtor1",0,1.16037166709725,0.473,0.023,0
"Il18bp",0,0.28956532936757,0.112,0.011,0
"Trpc2",0,-0.64615516833358,0.041,0.128,0
"Art1",0,-2.52491263087564,0.015,0.588,0
"Rhog",0,0.979732705520575,0.365,0.002,0
"Stim1",0,-1.51887294123039,0.079,0.33,0
"Trim30a",0,0.812068371284993,0.275,0.007,0
"Trim30d",0,0.302113097541267,0.119,0.003,0
"Prkcdbp",0,1.43508048496291,0.335,0.004,0
"Timm10b",0,0.851384465950219,0.402,0.021,0
"Ilk",0,0.476224246588692,0.394,0.082,0
"Taf10",0,0.972025491038229,0.415,0.004,0
"Mrpl17",0,0.868378259418939,0.378,0.009,0
"Ppfibp2",0,-1.3052667721463,0.068,0.256,0
"Eif3f",0,2.39277061952473,0.782,0.02,0
"Lmo1",0,0.369941951561735,0.107,0.001,0
"Rpl27a",0,2.58770059786226,0.634,0.008,0
"Tmem9b",0,0.65207940582877,0.297,0.006,0
"Dennd5a",0,0.308471109770434,0.286,0.066,0
"Swap70",0,0.324723159781955,0.19,0.03,0
"Eif4g2",0,0.614440752600208,0.732,0.335,0
"Mical2",0,-0.859968476745837,0.064,0.148,0
"Parva",0,0.284685587088869,0.157,0.017,0
"Tead1",0,-3.17495505039401,0.124,0.766,0
"Copb1",0,0.438733193477888,0.367,0.071,0
"Psma1",0,0.551486165318379,0.506,0.132,0
"Sox6",0,-1.93980651956528,0.01,0.39,0
"1110004F10Rik",0,0.859542656656381,0.445,0.039,0
"Rps13",0,4.31573316001733,0.955,0.015,0
"Nucb2",0,0.52422180926277,0.235,0.004,0
"Rps15a",0,4.55600236057718,0.958,0.029,0
"Arl6ip1",0,1.57746898564511,0.576,0.013,0
"Smg1",0,-1.58703575568489,0.245,0.469,0
"Itpripl2",0,0.417179619181561,0.25,0.023,0
"Gde1",0,0.773734384572659,0.333,0.012,0
"Tmem159",0,0.402858335689958,0.19,0.007,0
"Uqcrc2",0,0.641316528494418,0.421,0.067,0
"Eef2k",0,-1.19552788104198,0.084,0.254,0
"Mettl9",0,0.710408358672447,0.319,0.004,0
"Igsf6",0,0.723058689505137,0.211,0.001,0
"Ndufab1",0,0.51654868839527,0.514,0.172,0
"Prkcb",0,0.273906753839858,0.103,0.001,0
"Tnrc6a",0,-1.68391003853101,0.263,0.504,0
"Nsmce1",0,0.566452911161418,0.253,0.006,0
"Il4ra",0,0.750361471505086,0.282,0.006,0
"Xpo6",0,-1.51316417854024,0.161,0.397,0
"Rabep2",0,-0.67292824699991,0.078,0.147,0
"Atp2a1",0,-4.76926574640506,0.057,0.949,0
"Eif3c",0,0.983610817929545,0.534,0.091,0
"Nupr1",0,1.24984188575487,0.341,0.016,0
"Sult1a1",0,0.566912963111024,0.129,0.013,0
"Bola2",0,1.11029864838834,0.439,0.002,0
"Coro1a",0,2.0731196000003,0.396,0.002,0
"Mapk3",0,0.978030219161324,0.39,0.009,0
"Ypel3",0,0.444287817621136,0.492,0.199,0
"Ppp4c",0,0.709798483904717,0.341,0.021,0
"Tmem219",0,0.5561788522382,0.335,0.033,0
"Cdipt",0,0.388917141340058,0.246,0.032,0
"Mvp",0,0.568067626558189,0.3,0.021,0
"Mylpf",0,1.72051050278513,0.113,0.329,0
"Dctpp1",0,0.486218425443662,0.215,0,0
"Srcap",0,-0.638158374965327,0.06,0.137,0
"Bcl7c",0,0.784939007863056,0.358,0.014,0
"Orai3",0,0.307505190984631,0.152,0.002,0
"Vkorc1",0,0.860993071895192,0.297,0.002,0
"Pycard",0,1.20791275447269,0.382,0.001,0
"Trim72",0,-0.619396697787121,0.007,0.113,0
"Itgam",0,0.911529023218723,0.244,0.001,0
"Rgs10",0,1.68868992545996,0.42,0.001,0
"Tial1",0,-0.983910222254,0.289,0.343,0
"Bag3",0,0.795340918286808,0.366,0.086,0
"Ate1",0,-0.860045752494805,0.139,0.207,0
"Nsmce4a",0,0.526184053356039,0.282,0.025,0
"Tacc2",0,-3.63906172344633,0.085,0.814,0
"Htra1",0,0.893932878058623,0.201,0.008,0
"Bub3",0,0.637105415105403,0.326,0.02,0
"Oat",0,1.03545506728178,0.445,0.041,0
"Zranb1",0,-1.70087378858811,0.242,0.482,0
"Bccip",0,0.484278112297161,0.333,0.049,0
"Ptpre",0,0.537825214616553,0.214,0.011,0
"Glrx3",0,1.03111602248276,0.479,0.029,0
"Mapk1ip1",0,-1.02907382656844,0.045,0.216,0
"Adam8",0,0.724785691811045,0.189,0.006,0
"Zfp511",0,0.253414678769671,0.133,0.005,0
"Echs1",0,0.292597406498964,0.305,0.068,0
"Bet1l",0,0.280845396884082,0.207,0.033,0
"Psmd13",0,0.700823552842837,0.39,0.037,0
"Ifitm2",0,3.4251661604363,0.809,0.003,0
"Ifitm3",0,4.42190251811403,0.844,0.004,0
"Rnh1",0,1.35773781654766,0.563,0.086,0
"Hras",0,0.651974524012178,0.314,0.021,0
"Irf7",0,1.423120477825,0.329,0.003,0
"Taldo1",0,1.74350624587526,0.57,0.009,0
"Rplp2",0,4.2290477923146,0.954,0.017,0
"Cd151",0,0.83667689804469,0.285,0.019,0
"Polr2l",0,0.493830643519842,0.222,0.024,0
"Tspan4",0,0.812975998836925,0.32,0.013,0
"Ap2a2",0,0.3015590860652,0.3,0.068,0
"Tollip",0,0.252666514208051,0.168,0.02,0
"Ctsd",0,3.67045027912476,0.714,0.096,0
"Tnni2",0,-1.19003967373682,0.118,0.8,0
"Lsp1",0,1.49734009705062,0.461,0.053,0
"Gm14492",0,-1.24319965821665,0.004,0.247,0
"Tnnt3",0,-2.88531006306724,0.086,0.943,0
"Mrpl23",0,1.2103135677407,0.513,0.017,0
"Nctc1",0,-5.04303500196498,0.011,0.912,0
"Cd81",0,2.72388705860982,0.586,0.029,0
"Cdkn1c",0,1.4097877812405,0.247,0.016,0
"Ppfia1",0,-1.24163854249107,0.141,0.314,0
"Ccnd1",0,0.591462204656452,0.175,0.007,0
"Akap12",0,0.687414796459149,0.164,0.009,0
"Rmnd1",0,-1.14214381654975,0.075,0.247,0
"Esr1",0,-0.510164191598208,0.057,0.103,0
"Syne1",0,-0.713642548526022,0.126,0.183,0
"Ginm1",0,0.259600108835676,0.298,0.079,0
"Sash1",0,0.655659844323419,0.323,0.024,0
"Rab32",0,0.406721859953187,0.172,0.001,0
"Shprh",0,-1.03175193461699,0.068,0.221,0
"Stx11",0,0.392074028639683,0.128,0,0
"Sf3b5",0,1.15233058048338,0.482,0.003,0
"Fuca2",0,0.389358131295741,0.204,0.015,0
"Vta1",0,0.410837974237682,0.22,0.01,0
"Cited2",0,0.761476824358421,0.365,0.069,0
"Txlnb",0,-2.11039252283821,0.02,0.474,0
"Abracl",0,1.44789588159961,0.502,0,0
"Tnfaip3",0,1.06159135702641,0.26,0.005,0
"Ifngr1",0,1.38764176699026,0.534,0.033,0
"Bclaf1",0,-0.910601983793547,0.376,0.39,0
"Sgk1",0,0.410092935332792,0.495,0.306,0
"Gm26740",0,-3.57385070668974,0.071,0.752,0
"Eya4",0,-0.660160846218286,0.015,0.109,0
"Rps12",0,3.45365748298821,0.528,0.009,0
"Stx7",0,0.737951559813647,0.371,0.028,0
"Epb4.1l2",0,0.283555784241267,0.341,0.089,0
"Arhgap18",0,0.420330658561669,0.184,0.011,0
"9330159F19Rik",0,-1.37559828130854,0.019,0.25,0
"Gm10275",0,0.450450365912202,0.167,0,0
"Ncoa7",0,0.296653516504513,0.164,0.015,0
"Trdn",0,-5.39535820108351,0.021,0.946,0
"Rwdd1",0,0.922670101919962,0.474,0.042,0
"Fam26f",0,0.328291530038076,0.102,0,0
"Dse",0,0.417333445850937,0.213,0.007,0
"Tspyl1",0,0.420588670182705,0.206,0.009,0
"Hs3st5",0,-0.680006779062655,0.001,0.107,0
"Marcks",0,2.32474217152503,0.668,0.033,0
"Lama4",0,0.350873877815237,0.183,0.038,0
"Fyn",0,0.515771156509587,0.233,0.018,0
"Rev3l",0,-2.48844507678057,0.117,0.563,0
"Gtf3c6",0,0.382977648807426,0.194,0.005,0
"Cd164",0,0.697467300514802,0.368,0.04,0
"Snx3",0,1.90607336567732,0.669,0.007,0
"Sobp",0,-1.15471961903256,0.071,0.237,0
"Cd24a",0,0.750379401780442,0.144,0.016,0
"Qrsl1",0,-0.630498524842795,0.038,0.121,0
"Atg5",0,0.297103940906108,0.224,0.027,0
"Gp49a",0,0.966100894849915,0.244,0.002,0
"Lilrb4",0,1.2609037078241,0.285,0.002,0
"Vgll2",0,-0.606387192929266,0.045,0.119,0
"Nus1",0,0.385069076865865,0.293,0.059,0
"Cep85l",0,-1.08387795769179,0.052,0.209,0
"Man1a",0,0.658258651810745,0.33,0.038,0
"Gja1",0,1.11259026613703,0.226,0.004,0
"Hsf2",0,-0.545176986391888,0.06,0.128,0
"Serinc1",0,0.712379625692613,0.52,0.107,0
"Pkib",0,0.37696777801629,0.142,0,0
"Smpdl3a",0,0.984916997979114,0.412,0.043,0
"Lims1",0,0.311712042413886,0.397,0.109,0
"Ranbp2",0,-1.00309290776197,0.25,0.33,0
"Sowahc",0,0.457906419228865,0.158,0.001,0
"P4ha1",0,0.399278243784255,0.315,0.061,0
"Ddit4",0,0.74150416146695,0.182,0.005,0
"Psap",0,3.45024087208895,0.839,0.225,0
"4632428N05Rik",0,1.04838808377409,0.34,0.004,0
"Slc29a3",0,0.450731148232921,0.203,0.007,0
"Sgpl1",0,0.734591750886294,0.311,0.015,0
"Ppa1",0,0.656922216925128,0.271,0.013,0
"Sar1a",0,0.613249009974011,0.504,0.121,0
"Hk1",0,0.344548609693772,0.163,0.006,0
"Vps26a",0,0.369708959720833,0.309,0.058,0
"Srgn",0,3.16280694899223,0.566,0.001,0
"Ddx21",0,0.558321196542425,0.349,0.098,0
"Mypn",0,-2.15817548870436,0.008,0.473,0
"Reep3",0,0.62502673737039,0.43,0.083,0
"Egr2",0,0.526802855588057,0.152,0.001,0
"Ado",0,0.294401658230981,0.16,0.007,0
"Arid5b",0,0.686768188011431,0.317,0.069,0
"Ank3",0,-3.03113903902708,0.068,0.724,0
"Ube2d1",0,-1.52260769172484,0.18,0.385,0
"Cisd1",0,0.584581288582099,0.247,0.015,0
"Snrpd3",0,1.01077173771292,0.428,0.014,0
"Ddt",0,0.6911945352668,0.3,0.001,0
"Gstt1",0,0.412914930043328,0.135,0.005,0
"Mif",0,1.94001213352006,0.588,0.004,0
"Chchd10",0,0.885514629765246,0.124,0.012,0
"Pcnt",0,-1.54412137788007,0.098,0.358,0
"Mcm3ap",0,-0.803711383403665,0.063,0.166,0
"Col6a2",0,1.25320328733138,0.223,0.045,0
"Col6a1",0,1.42416588326979,0.252,0.051,0
"Pofut2",0,0.544548431395298,0.291,0.027,0
"Itgb2",0,1.01498180465974,0.284,0,0
"Pttg1ip",0,0.52523895825721,0.407,0.097,0
"Sumo3",0,0.708016374923455,0.415,0.049,0
"Ube2g2",0,0.406545939238942,0.243,0.028,0
"Rrp1",0,0.594249633700417,0.424,0.081,0
"Cstb",0,3.02774079928026,0.65,0.001,0
"2610008E11Rik",0,-0.712023749568379,0.032,0.136,0
"Tpgs1",0,0.389990322153592,0.212,0.015,0
"Bsg",0,1.48344119434035,0.708,0.164,0
"Palm",0,0.266452764932314,0.125,0.012,0
"Ptbp1",0,0.568652529187856,0.382,0.068,0
"R3hdm4",0,0.251099258806396,0.288,0.073,0
"Tmem259",0,-1.15829199813045,0.217,0.359,0
"Cnn2",0,0.796430454481457,0.31,0.013,0
"Hmha1",0,0.585662184349277,0.205,0.008,0
"Polr2e",0,0.812736326879924,0.378,0.019,0
"Gpx4",0,2.20441503271785,0.796,0.087,0
"Atp5d",0,1.51254239871613,0.722,0.138,0
"Midn",0,0.500012789138039,0.335,0.078,0
"Cirbp",0,0.456716149117528,0.313,0.077,0
"1600002K03Rik",0,-1.12304696417765,0.116,0.263,0
"Ndufs7",0,0.910166706339971,0.5,0.077,0
"Gamt",0,0.335666694252468,0.165,0.013,0
"Rps15",0,4.10811953694058,0.959,0.03,0
"2310011J03Rik",0,0.478925695231799,0.237,0.004,0
"Adamtsl5",0,-1.05305710706694,0.055,0.21,0
"Mbd3",0,0.667646019479809,0.352,0.027,0
"Uqcr11",0,1.89976316295904,0.675,0.025,0
"Tcf3",0,0.259579386901715,0.197,0.04,0
"Abhd17a",0,0.702143282055891,0.342,0.019,0
"Dot1l",0,-1.82484384323985,0.236,0.529,0
"Plekhj1",0,0.613560544771288,0.344,0.032,0
"Jsrp1",0,-1.20112103198357,0.075,0.334,0
"Oaz1",0,3.22505262008652,0.944,0.092,0
"Lsm7",0,0.277404049047058,0.109,0.004,0
"Timm13",0,1.37044718232919,0.549,0.017,0
"Gadd45b",0,2.1846960612192,0.581,0.045,0
"Map2k2",0,0.566470656010759,0.483,0.123,0
"Zbtb7a",0,0.29297940505593,0.404,0.117,0
"Eef2",0,2.55014256337709,0.9,0.214,0
"2310050B05Rik",0,-3.80620651585565,0.041,0.783,0
"Nmrk2",0,-1.8102110638225,0.015,0.299,0
"Mrpl54",0,1.00055504089135,0.426,0.004,0
"Dohh",0,0.297801957715967,0.226,0.035,0
"Gna11",0,0.265296256041697,0.232,0.072,0
"Aes",0,1.31705454340025,0.544,0.043,0
"Txnrd1",0,0.84377033486598,0.368,0.088,0
"Ckap4",0,0.848503888298442,0.323,0.014,0
"Tcp11l2",0,0.277137941016398,0.26,0.077,0
"Ric8b",0,-0.550852291608326,0.05,0.114,0
"AI597468",0,0.285473229429909,0.144,0.014,0
"Rtcb",0,0.600984177181196,0.347,0.036,0
"Timp3",0,0.81757518458508,0.296,0.134,0
"Hsp90b1",0,1.75694087604906,0.719,0.157,0
"Nt5dc3",0,-1.03950898259653,0.086,0.215,0
"Igf1",0,0.915884248950287,0.315,0.048,0
"Ccdc53",0,0.358645571613076,0.262,0.031,0
"Mybpc1",0,-3.77399507270379,0.034,0.655,0
"Arl1",0,1.19148123748645,0.498,0.018,0
"Gas2l3",0,0.372905917403948,0.134,0.003,0
"Ikbip",0,0.307060833604921,0.185,0.022,0
"Slc25a3",0,0.546379907192245,0.801,0.437,0
"Elk3",0,0.755364722725599,0.283,0.009,0
"Snrpf",0,1.60421030816478,0.604,0.016,0
"Ndufa12",0,1.09294971624141,0.511,0.062,0
"Tmcc3",0,0.26415136117835,0.196,0.053,0
"Mrpl42",0,1.00059960194495,0.417,0.024,0
"Ube2n",0,0.950379451493158,0.509,0.06,0
"Btg1",0,3.22422580685393,0.806,0.013,0
"Dcn",0,4.75736879526151,0.257,0.03,0
"Lum",0,2.20484921660252,0.202,0.007,0
"Atp2b1",0,0.808866917680256,0.61,0.23,0
"Dusp6",0,0.509167968896845,0.177,0.009,0
"Kitl",0,0.760130430301817,0.159,0.017,0
"Ppp1r12a",0,-1.2528753329384,0.323,0.425,0
"Csrp2",0,0.953072801881703,0.241,0.006,0
"Zdhhc17",0,-0.931929350182037,0.076,0.202,0
"Gm5428",0,0.754080498522345,0.241,0,0
"Osbpl8",0,0.258299076393616,0.23,0.054,0
"Nap1l1",0,0.991688132594675,0.433,0.027,0
"Phlda1",0,1.56486213425345,0.372,0.022,0
"Glipr1",0,0.545320686704882,0.185,0,0
"Atxn7l3b",0,0.624485489043243,0.418,0.075,0
"Rab21",0,0.412422344994155,0.231,0.015,0
"Zfc3h1",0,-0.914249604563449,0.168,0.241,0
"Ptprb",0,0.845041920681646,0.122,0.025,0
"Cct2",0,1.10529212693749,0.51,0.045,0
