"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"S100a10.1",0,-0.486555985597717,0.935,0.967,0,"FAPs (Pro-remodeling)","S100a10"
"S100a6.1",0,-0.49155519742451,0.996,0.999,0,"FAPs (Pro-remodeling)","S100a6"
"Ltbp1.1",0,-0.493865124863409,0.298,0.512,0,"FAPs (Pro-remodeling)","Ltbp1"
"Col14a1.1",0,-0.494575762585783,0.586,0.793,0,"FAPs (Pro-remodeling)","Col14a1"
"Ddah2.1",0,-0.49693565613158,0.709,0.814,0,"FAPs (Pro-remodeling)","Ddah2"
"Man1a.1",0,-0.501641106800945,0.635,0.764,0,"FAPs (Pro-remodeling)","Man1a"
"Emp3.1",0,-0.50350162984862,0.857,0.897,0,"FAPs (Pro-remodeling)","Emp3"
"Pdlim1.1",0,-0.504959358169947,0.331,0.564,0,"FAPs (Pro-remodeling)","Pdlim1"
"Tnfsf9.1",0,-0.507019682602968,0.207,0.344,0,"FAPs (Pro-remodeling)","Tnfsf9"
"Glud1.1",0,-0.510052274828252,0.573,0.732,0,"FAPs (Pro-remodeling)","Glud1"
"2810417H13Rik",0,-0.511136559434915,0.03,0.144,0,"FAPs (Pro-remodeling)","2810417H13Rik"
"Ppa1.1",0,-0.516853314405318,0.378,0.562,0,"FAPs (Pro-remodeling)","Ppa1"
"Duoxa1.1",0,-0.517434750524451,0.043,0.237,0,"FAPs (Pro-remodeling)","Duoxa1"
"Arl4a.1",0,-0.519580615894195,0.477,0.62,0,"FAPs (Pro-remodeling)","Arl4a"
"Anxa2.1",0,-0.525390572802408,0.9,0.944,0,"FAPs (Pro-remodeling)","Anxa2"
"Ptgis.1",0,-0.526433247954224,0.114,0.32,0,"FAPs (Pro-remodeling)","Ptgis"
"Ace.1",0,-0.546178312355403,0.555,0.682,0,"FAPs (Pro-remodeling)","Ace"
"Lims2.1",0,-0.548095766814476,0.153,0.373,0,"FAPs (Pro-remodeling)","Lims2"
"Ran",0,-0.551230756647775,0.7,0.776,0,"FAPs (Pro-remodeling)","Ran"
"Birc5",0,-0.551244547346274,0.024,0.14,0,"FAPs (Pro-remodeling)","Birc5"
"Ablim1.1",0,-0.551313113292129,0.396,0.587,0,"FAPs (Pro-remodeling)","Ablim1"
"Bag1.1",0,-0.556494290568881,0.582,0.738,0,"FAPs (Pro-remodeling)","Bag1"
"Triobp.1",0,-0.557029977837142,0.346,0.564,0,"FAPs (Pro-remodeling)","Triobp"
"Gstm1.1",0,-0.557334571313313,0.739,0.835,0,"FAPs (Pro-remodeling)","Gstm1"
"Npr1.1",0,-0.559342699381117,0.058,0.302,0,"FAPs (Pro-remodeling)","Npr1"
"Dtnbp1.1",0,-0.560112770091605,0.477,0.676,0,"FAPs (Pro-remodeling)","Dtnbp1"
"Darc.1",0,-0.563502853644325,0.061,0.295,0,"FAPs (Pro-remodeling)","Darc"
"S100a11.1",0,-0.565119814654074,0.942,0.969,0,"FAPs (Pro-remodeling)","S100a11"
"Fyn.1",0,-0.568529803220956,0.43,0.631,0,"FAPs (Pro-remodeling)","Fyn"
"Galnt16.1",0,-0.573444504923251,0.098,0.355,0,"FAPs (Pro-remodeling)","Galnt16"
"Mgll.1",0,-0.574270471661675,0.067,0.306,0,"FAPs (Pro-remodeling)","Mgll"
"Ptgs2.1",0,-0.57827918761112,0.275,0.459,0,"FAPs (Pro-remodeling)","Ptgs2"
"Ddr2.1",0,-0.579960478790513,0.577,0.742,0,"FAPs (Pro-remodeling)","Ddr2"
"Tnxb.1",0,-0.581630078400612,0.708,0.814,0,"FAPs (Pro-remodeling)","Tnxb"
"Basp1.1",0,-0.583197181234749,0.394,0.564,0,"FAPs (Pro-remodeling)","Basp1"
"Slc43a3.1",0,-0.583520317345743,0.482,0.666,0,"FAPs (Pro-remodeling)","Slc43a3"
"Stmn1.1",0,-0.588624758921326,0.082,0.182,0,"FAPs (Pro-remodeling)","Stmn1"
"Prkcdbp.1",0,-0.589487286071187,0.783,0.876,0,"FAPs (Pro-remodeling)","Prkcdbp"
"Fez1.1",0,-0.593485092939429,0.174,0.434,0,"FAPs (Pro-remodeling)","Fez1"
"Calm1.1",0,-0.598828212570147,0.888,0.942,0,"FAPs (Pro-remodeling)","Calm1"
"Slco3a1.1",0,-0.601493384790663,0.214,0.468,0,"FAPs (Pro-remodeling)","Slco3a1"
"Crip1.1",0,-0.604462725920103,0.963,0.983,0,"FAPs (Pro-remodeling)","Crip1"
"Fhl1.1",0,-0.608630182054515,0.417,0.625,0,"FAPs (Pro-remodeling)","Fhl1"
"Ramp2.1",0,-0.609022189040022,0.64,0.787,0,"FAPs (Pro-remodeling)","Ramp2"
"Cmah.1",0,-0.613921213249552,0.016,0.241,0,"FAPs (Pro-remodeling)","Cmah"
"S100a16.1",0,-0.615275266156746,0.786,0.901,0,"FAPs (Pro-remodeling)","S100a16"
"S100a13.1",0,-0.631903867809289,0.845,0.941,0,"FAPs (Pro-remodeling)","S100a13"
"Ptrf.1",0,-0.633654005415521,0.726,0.869,0,"FAPs (Pro-remodeling)","Ptrf"
"Lurap1l.1",0,-0.635038906543518,0.114,0.352,0,"FAPs (Pro-remodeling)","Lurap1l"
"Opcml.1",0,-0.635558997045964,0.046,0.284,0,"FAPs (Pro-remodeling)","Opcml"
"Uchl1.1",0,-0.644386625196279,0.052,0.285,0,"FAPs (Pro-remodeling)","Uchl1"
"Pde8a.1",0,-0.648101551242224,0.182,0.448,0,"FAPs (Pro-remodeling)","Pde8a"
"Fstl1.1",0,-0.650019390464265,0.933,0.987,0,"FAPs (Pro-remodeling)","Fstl1"
"Wnt2.1",0,-0.652883787761609,0.019,0.24,0,"FAPs (Pro-remodeling)","Wnt2"
"Arl4d.1",0,-0.658514212081192,0.063,0.299,0,"FAPs (Pro-remodeling)","Arl4d"
"Pamr1.1",0,-0.65936578321084,0.219,0.465,0,"FAPs (Pro-remodeling)","Pamr1"
"Limch1.1",0,-0.664133132707474,0.041,0.293,0,"FAPs (Pro-remodeling)","Limch1"
"Tek.1",0,-0.668442057633583,0.148,0.41,0,"FAPs (Pro-remodeling)","Tek"
"Klf4.1",0,-0.670952343984205,0.768,0.892,0,"FAPs (Pro-remodeling)","Klf4"
"Hspb8.1",0,-0.67122863242414,0.312,0.578,0,"FAPs (Pro-remodeling)","Hspb8"
"Dpt.1",0,-0.677256024248546,0.897,0.97,0,"FAPs (Pro-remodeling)","Dpt"
"Tmeff2.1",0,-0.680215539720711,0.227,0.517,0,"FAPs (Pro-remodeling)","Tmeff2"
"Vasn.1",0,-0.688755109990342,0.429,0.677,0,"FAPs (Pro-remodeling)","Vasn"
"Gngt2.1",0,-0.691042842868138,0.112,0.35,0,"FAPs (Pro-remodeling)","Gngt2"
"Ugp2.1",0,-0.693398405438733,0.558,0.746,0,"FAPs (Pro-remodeling)","Ugp2"
"1700019D03Rik.1",0,-0.699812204581231,0.068,0.352,0,"FAPs (Pro-remodeling)","1700019D03Rik"
"Glul.1",0,-0.704761512662162,0.489,0.639,0,"FAPs (Pro-remodeling)","Glul"
"Ifi27l2a.1",0,-0.707337894154942,0.483,0.693,0,"FAPs (Pro-remodeling)","Ifi27l2a"
"Thy1.1",0,-0.712306041629773,0.545,0.724,0,"FAPs (Pro-remodeling)","Thy1"
"Dact2.1",0,-0.716263313900578,0.012,0.194,0,"FAPs (Pro-remodeling)","Dact2"
"H2afz",0,-0.717872387337938,0.78,0.826,0,"FAPs (Pro-remodeling)","H2afz"
"Lrrn4cl.1",0,-0.724454148220299,0.509,0.703,0,"FAPs (Pro-remodeling)","Lrrn4cl"
"Zyx.1",0,-0.724585727766647,0.39,0.645,0,"FAPs (Pro-remodeling)","Zyx"
"Gnpnat1.1",0,-0.729375925650207,0.293,0.563,0,"FAPs (Pro-remodeling)","Gnpnat1"
"Creb5.1",0,-0.731962208394946,0.215,0.502,0,"FAPs (Pro-remodeling)","Creb5"
"D630033O11Rik.1",0,-0.742284042505481,0.153,0.363,0,"FAPs (Pro-remodeling)","D630033O11Rik"
"Tmsb4x.1",0,-0.74526765321876,0.984,0.995,0,"FAPs (Pro-remodeling)","Tmsb4x"
"Fndc1.1",0,-0.745518447080479,0.709,0.873,0,"FAPs (Pro-remodeling)","Fndc1"
"Timp3.1",0,-0.7593435626035,0.548,0.756,0,"FAPs (Pro-remodeling)","Timp3"
"Thbd.1",0,-0.76606458252442,0.337,0.586,0,"FAPs (Pro-remodeling)","Thbd"
"Aldh1a3.1",0,-0.772896533983721,0.043,0.261,0,"FAPs (Pro-remodeling)","Aldh1a3"
"Tmem158.1",0,-0.773570437770693,0.169,0.429,0,"FAPs (Pro-remodeling)","Tmem158"
"Il18.1",0,-0.77657491559751,0.071,0.358,0,"FAPs (Pro-remodeling)","Il18"
"Serpinb6a.1",0,-0.780954937596065,0.844,0.947,0,"FAPs (Pro-remodeling)","Serpinb6a"
"Prss23.1",0,-0.784335462748404,0.603,0.785,0,"FAPs (Pro-remodeling)","Prss23"
"Uqcc2.1",0,-0.786694999755658,0.622,0.813,0,"FAPs (Pro-remodeling)","Uqcc2"
"Aif1l.1",0,-0.787209082471844,0.047,0.326,0,"FAPs (Pro-remodeling)","Aif1l"
"Tgfbr2.1",0,-0.794399708165376,0.596,0.779,0,"FAPs (Pro-remodeling)","Tgfbr2"
"Nov.1",0,-0.809099596739302,0.283,0.534,0,"FAPs (Pro-remodeling)","Nov"
"Heg1.1",0,-0.811597462996177,0.423,0.691,0,"FAPs (Pro-remodeling)","Heg1"
"C3.1",0,-0.813283289601546,0.595,0.816,0,"FAPs (Pro-remodeling)","C3"
"Atox1.1",0,-0.818079173765363,0.762,0.902,0,"FAPs (Pro-remodeling)","Atox1"
"Daglb.1",0,-0.839369749095557,0.108,0.29,0,"FAPs (Pro-remodeling)","Daglb"
"Adamts5.1",0,-0.85482365310204,0.667,0.834,0,"FAPs (Pro-remodeling)","Adamts5"
"Zfp385a.1",0,-0.860738470385081,0.23,0.52,0,"FAPs (Pro-remodeling)","Zfp385a"
"Dbn1.1",0,-0.88121558570061,0.366,0.658,0,"FAPs (Pro-remodeling)","Dbn1"
"Mfap5.1",0,-0.881635176748947,0.939,0.982,0,"FAPs (Pro-remodeling)","Mfap5"
"Tnfaip6.1",0,-0.885746030440638,0.628,0.74,0,"FAPs (Pro-remodeling)","Tnfaip6"
"Krtdap.1",0,-0.893041200376808,0.005,0.11,0,"FAPs (Pro-remodeling)","Krtdap"
"Ppap2b.1",0,-0.893659670965995,0.822,0.916,0,"FAPs (Pro-remodeling)","Ppap2b"
"Ptx3.1",0,-0.894265075070252,0.267,0.474,0,"FAPs (Pro-remodeling)","Ptx3"
"Clec3b.1",0,-0.894308057828547,0.869,0.887,0,"FAPs (Pro-remodeling)","Clec3b"
"Scara5.1",0,-0.895424611989611,0.494,0.721,0,"FAPs (Pro-remodeling)","Scara5"
"Timp2.1",0,-0.899322751040064,0.952,0.984,0,"FAPs (Pro-remodeling)","Timp2"
"Smpd3.1",0,-0.933218151222911,0.023,0.253,0,"FAPs (Pro-remodeling)","Smpd3"
"Ecm1.1",0,-0.934009075503212,0.756,0.884,0,"FAPs (Pro-remodeling)","Ecm1"
"Ly6a.1",0,-0.950954862688389,0.888,0.985,0,"FAPs (Pro-remodeling)","Ly6a"
"Cd34.1",0,-0.962363295085748,0.844,0.945,0,"FAPs (Pro-remodeling)","Cd34"
"Qpct.1",0,-0.978660021119952,0.324,0.636,0,"FAPs (Pro-remodeling)","Qpct"
"Car8.1",0,-1.0124197544052,0.019,0.344,0,"FAPs (Pro-remodeling)","Car8"
"Axl.1",0,-1.02386187829785,0.748,0.912,0,"FAPs (Pro-remodeling)","Axl"
"Cadm3.1",0,-1.04090135380632,0.181,0.564,0,"FAPs (Pro-remodeling)","Cadm3"
"Gpr133.1",0,-1.07103284609644,0.262,0.631,0,"FAPs (Pro-remodeling)","Gpr133"
"Ppp1r14b.1",0,-1.07603219810546,0.545,0.816,0,"FAPs (Pro-remodeling)","Ppp1r14b"
"Gas7.1",0,-1.08958745020774,0.253,0.552,0,"FAPs (Pro-remodeling)","Gas7"
"Stmn4.1",0,-1.10712231966531,0.028,0.345,0,"FAPs (Pro-remodeling)","Stmn4"
"Mustn1.1",0,-1.12614166701613,0.159,0.544,0,"FAPs (Pro-remodeling)","Mustn1"
"Hn1.1",0,-1.15820403236858,0.552,0.852,0,"FAPs (Pro-remodeling)","Hn1"
"Metrnl.1",0,-1.15884416152501,0.438,0.767,0,"FAPs (Pro-remodeling)","Metrnl"
"Gm12840.1",0,-1.16905331132707,0.095,0.229,0,"FAPs (Pro-remodeling)","Gm12840"
"Fbn1.1",0,-1.17897984753133,0.808,0.949,0,"FAPs (Pro-remodeling)","Fbn1"
"Fn1.1",0,-1.1959203481047,0.696,0.973,0,"FAPs (Pro-remodeling)","Fn1"
"Igfbp6.1",0,-1.22231905648606,0.901,0.946,0,"FAPs (Pro-remodeling)","Igfbp6"
"Anxa1.1",0,-1.23137559609946,0.814,0.951,0,"FAPs (Pro-remodeling)","Anxa1"
"Uap1.1",0,-1.23760377070519,0.619,0.838,0,"FAPs (Pro-remodeling)","Uap1"
"Pcsk6.1",0,-1.23762906839886,0.332,0.667,0,"FAPs (Pro-remodeling)","Pcsk6"
"Gfpt2.1",0,-1.24436659666855,0.506,0.789,0,"FAPs (Pro-remodeling)","Gfpt2"
"Emilin2.1",0,-1.25300639689978,0.345,0.733,0,"FAPs (Pro-remodeling)","Emilin2"
"Dpp4.1",0,-1.28831013817641,0.083,0.521,0,"FAPs (Pro-remodeling)","Dpp4"
"Has1.1",0,-1.32907062703198,0.373,0.625,0,"FAPs (Pro-remodeling)","Has1"
"Procr.1",0,-1.33350730038926,0.264,0.589,0,"FAPs (Pro-remodeling)","Procr"
"Sbsn.1",0,-1.36736921489784,0.099,0.289,0,"FAPs (Pro-remodeling)","Sbsn"
"Tmem100.1",0,-1.38098926793234,0.198,0.59,0,"FAPs (Pro-remodeling)","Tmem100"
"Cd248.1",0,-1.40991218921973,0.492,0.848,0,"FAPs (Pro-remodeling)","Cd248"
"Ugdh.1",0,-1.44531094591322,0.564,0.86,0,"FAPs (Pro-remodeling)","Ugdh"
"Ly6c1.1",0,-1.50745932244407,0.639,0.93,0,"FAPs (Pro-remodeling)","Ly6c1"
"Pla1a.1",0,-1.54340882450695,0.238,0.638,0,"FAPs (Pro-remodeling)","Pla1a"
"Ackr3.1",0,-1.60239359296012,0.387,0.802,0,"FAPs (Pro-remodeling)","Ackr3"
"Efhd1.1",0,-1.65953193825133,0.094,0.601,0,"FAPs (Pro-remodeling)","Efhd1"
"Efemp1.1",0,-1.67165887974247,0.406,0.806,0,"FAPs (Pro-remodeling)","Efemp1"
"Cd55.1",0,-1.73625523133964,0.308,0.689,0,"FAPs (Pro-remodeling)","Cd55"
"Pcolce2.1",0,-1.81636671702699,0.376,0.846,0,"FAPs (Pro-remodeling)","Pcolce2"
"Igfbp5.1",0,-1.96553279587438,0.435,0.677,0,"FAPs (Pro-remodeling)","Igfbp5"
"Sema3c.1",0,-2.14337795046873,0.216,0.73,0,"FAPs (Pro-remodeling)","Sema3c"
"Anxa3.1",0,-2.29219307629271,0.374,0.874,0,"FAPs (Pro-remodeling)","Anxa3"
"Pi16.1",0,-2.82438130334777,0.409,0.791,0,"FAPs (Pro-remodeling)","Pi16"
"Gprc5b.1",8.92295580036614e-307,-0.26517156774088,0.195,0.33,2.52100270227745e-302,"FAPs (Pro-remodeling)","Gprc5b"
"Ptgir.1",9.76426302240265e-307,0.274276812327714,0.198,0.084,2.75869723171942e-302,"FAPs (Pro-remodeling)","Ptgir"
"Lamb1.1",1.19756862493259e-305,0.59204024316614,0.645,0.573,3.38349063602205e-301,"FAPs (Pro-remodeling)","Lamb1"
"Il17d.1",1.34424681439579e-305,0.332858750958541,0.326,0.187,3.79790052471244e-301,"FAPs (Pro-remodeling)","Il17d"
"Angpt1.1",2.79290162303985e-305,0.3106468007348,0.268,0.14,7.89078495557449e-301,"FAPs (Pro-remodeling)","Angpt1"
"Ccbe1.1",2.34958494630228e-304,0.2652801495913,0.213,0.096,6.63828234878782e-300,"FAPs (Pro-remodeling)","Ccbe1"
"Tuba1b",9.60778864585224e-304,-0.471624188458678,0.737,0.788,2.71448852611263e-299,"FAPs (Pro-remodeling)","Tuba1b"
"3632451O06Rik.1",1.02440156280075e-303,0.259868815888488,0.204,0.088,2.89424173538097e-299,"FAPs (Pro-remodeling)","3632451O06Rik"
"Capn6.1",1.59285273160844e-303,0.295795251333711,0.232,0.112,4.50028682261332e-299,"FAPs (Pro-remodeling)","Capn6"
"Cox6a1.1",3.22836390312409e-302,-0.309875941482292,0.81,0.879,9.1210965354965e-298,"FAPs (Pro-remodeling)","Cox6a1"
"Rps29.1",3.79856389953846e-302,-0.325828594567987,0.978,0.991,1.0732082585366e-297,"FAPs (Pro-remodeling)","Rps29"
"Ctsh.1",4.28996508481303e-301,0.398778794068105,0.603,0.476,1.21204383541223e-296,"FAPs (Pro-remodeling)","Ctsh"
"Mndal.1",2.13944575067911e-299,0.468842932484098,0.478,0.341,6.04457607939369e-295,"FAPs (Pro-remodeling)","Mndal"
"Egr2.1",6.99215017691758e-299,0.438103114016836,0.293,0.166,1.97549218948452e-294,"FAPs (Pro-remodeling)","Egr2"
"Ghr.1",1.48673797752319e-298,0.317352023738305,0.387,0.252,4.20048080789628e-294,"FAPs (Pro-remodeling)","Ghr"
"Cd97.1",3.90424444718887e-298,0.257796057893219,0.206,0.092,1.10306618366427e-293,"FAPs (Pro-remodeling)","Cd97"
"Igf2.1",6.72440676282728e-298,0.734992063579803,0.169,0.061,1.89984664270159e-293,"FAPs (Pro-remodeling)","Igf2"
"Acly.1",2.25487091499439e-297,-0.295829939677268,0.318,0.46,6.37068679613364e-293,"FAPs (Pro-remodeling)","Acly"
"Plekha6",3.37197853712106e-297,0.253894304575014,0.154,0.051,9.52685096092812e-293,"FAPs (Pro-remodeling)","Plekha6"
"Cmklr1.1",3.33296591509614e-295,0.361728999909308,0.32,0.188,9.41662859992113e-291,"FAPs (Pro-remodeling)","Cmklr1"
"Trps1.1",2.24316316185398e-294,0.351015348930346,0.457,0.324,6.33760888118604e-290,"FAPs (Pro-remodeling)","Trps1"
"Fxyd5.1",9.58357221177511e-294,0.334891738968575,0.519,0.368,2.70764665699282e-289,"FAPs (Pro-remodeling)","Fxyd5"
"Nfia.1",1.020044232185e-292,0.394329448891678,0.765,0.681,2.88193096919229e-288,"FAPs (Pro-remodeling)","Nfia"
"Plxdc2.1",2.29166170701769e-292,0.399218603996362,0.83,0.784,6.47463182083707e-288,"FAPs (Pro-remodeling)","Plxdc2"
"Eng.1",7.06828149681052e-291,0.369620336695295,0.435,0.302,1.99700157129388e-286,"FAPs (Pro-remodeling)","Eng"
"Tsc22d3.1",2.20734276478396e-290,0.669736878340784,0.543,0.422,6.23640551334413e-286,"FAPs (Pro-remodeling)","Tsc22d3"
"Leprel2.1",1.43159003560977e-288,0.343051000613195,0.601,0.493,4.04467132760828e-284,"FAPs (Pro-remodeling)","Leprel2"
"Pld3.1",1.55812655096147e-288,0.313347213799492,0.391,0.261,4.40217494443145e-284,"FAPs (Pro-remodeling)","Pld3"
"Tspan9.1",6.1273834998286e-288,0.286065971076497,0.261,0.141,1.73116966020658e-283,"FAPs (Pro-remodeling)","Tspan9"
"Fam132a.1",1.65081970161382e-285,0.290038396398746,0.32,0.193,4.66406090296952e-281,"FAPs (Pro-remodeling)","Fam132a"
"Cdkn1a.1",2.18425614864832e-285,-0.453229512873074,0.513,0.65,6.17117889677611e-281,"FAPs (Pro-remodeling)","Cdkn1a"
"Myof",4.93798890403262e-285,-0.29417846854528,0.275,0.405,1.39513000505633e-280,"FAPs (Pro-remodeling)","Myof"
"Rps27l",3.18522760226247e-283,-0.319375649353055,0.829,0.877,8.99922354467216e-279,"FAPs (Pro-remodeling)","Rps27l"
"Enpp1.1",1.3472121945314e-280,0.272439461322137,0.211,0.099,3.80627861320958e-276,"FAPs (Pro-remodeling)","Enpp1"
"Prdm8.1",1.67350614337827e-280,-0.297943899297039,0.108,0.212,4.72815690688663e-276,"FAPs (Pro-remodeling)","Prdm8"
"Epha3.1",3.93881401241297e-280,0.308901895719481,0.246,0.127,1.11283312292704e-275,"FAPs (Pro-remodeling)","Epha3"
"Gpc6.1",1.14534713570379e-276,-0.308371984795081,0.289,0.425,3.23594926250392e-272,"FAPs (Pro-remodeling)","Gpc6"
"Cyp1b1.1",1.4054618369686e-276,0.354774135447588,0.251,0.132,3.97085132798739e-272,"FAPs (Pro-remodeling)","Cyp1b1"
"Mpzl1.1",8.30963227209281e-276,0.291027761947172,0.268,0.15,2.34772040583438e-271,"FAPs (Pro-remodeling)","Mpzl1"
"Clu.1",7.71583043570645e-275,0.700632730272967,0.164,0.063,2.17995357300014e-270,"FAPs (Pro-remodeling)","Clu"
"Fgl2.1",2.05160339270649e-273,0.712266848608207,0.527,0.392,5.79639506541365e-269,"FAPs (Pro-remodeling)","Fgl2"
"Arhgap20.1",2.41643733936473e-272,-0.323373049305999,0.291,0.429,6.82716041490717e-268,"FAPs (Pro-remodeling)","Arhgap20"
"Bmp4.1",2.45355260755606e-272,0.446437754716936,0.291,0.169,6.93202218212814e-268,"FAPs (Pro-remodeling)","Bmp4"
"Ogfrl1.1",3.99496448732063e-272,0.312562980471818,0.253,0.137,1.1286973166027e-267,"FAPs (Pro-remodeling)","Ogfrl1"
"Smurf2.1",4.89311922907805e-272,-0.304400325062069,0.228,0.35,1.38245297579142e-267,"FAPs (Pro-remodeling)","Smurf2"
"Tmsb10.1",1.29157015261275e-271,-0.262636244778188,0.966,0.984,3.6490731521768e-267,"FAPs (Pro-remodeling)","Tmsb10"
"Agpat4.1",1.09486716493061e-270,-0.321774230626229,0.343,0.472,3.09332820107845e-266,"FAPs (Pro-remodeling)","Agpat4"
"Lama2.1",1.24799442953938e-270,0.463341374658996,0.647,0.545,3.52595866177761e-266,"FAPs (Pro-remodeling)","Lama2"
"Ctsb",1.38172420206581e-269,0.299523947912032,0.937,0.918,3.90378538809653e-265,"FAPs (Pro-remodeling)","Ctsb"
"Klf2.1",3.82519511879584e-268,-0.498921672487603,0.701,0.797,1.08073237691339e-263,"FAPs (Pro-remodeling)","Klf2"
"Ecscr.1",3.89291067090973e-268,-0.381639201288325,0.125,0.229,1.09986405185213e-263,"FAPs (Pro-remodeling)","Ecscr"
"Aoc3.1",2.08581564512016e-267,0.25019753420392,0.22,0.108,5.89305494215798e-263,"FAPs (Pro-remodeling)","Aoc3"
"Anp32e",6.02329251817051e-267,-0.266693000051984,0.306,0.435,1.70176083515871e-262,"FAPs (Pro-remodeling)","Anp32e"
"Ntf3.1",1.08275242964906e-266,0.306176810525389,0.2,0.089,3.05910043948748e-262,"FAPs (Pro-remodeling)","Ntf3"
"St3gal2.1",9.20656246449515e-266,-0.303985760170481,0.305,0.435,2.60113009309381e-261,"FAPs (Pro-remodeling)","St3gal2"
"Actn1.1",3.07742787253312e-265,0.251810173082533,0.318,0.181,8.69465696826783e-261,"FAPs (Pro-remodeling)","Actn1"
"C1qtnf2.1",2.30907781107857e-264,0.426623482801903,0.483,0.364,6.52383753964028e-260,"FAPs (Pro-remodeling)","C1qtnf2"
"2700094K13Rik",1.67450792804592e-263,-0.506045732236801,0.307,0.409,4.73098724910814e-259,"FAPs (Pro-remodeling)","2700094K13Rik"
"Snx21.1",2.1093493188051e-263,-0.312801028174066,0.246,0.371,5.95954463042005e-259,"FAPs (Pro-remodeling)","Snx21"
"Clec14a",1.47569683195154e-262,0.252153720387038,0.151,0.055,4.16928625931268e-258,"FAPs (Pro-remodeling)","Clec14a"
"Cd164.1",2.11229621332748e-262,-0.334178169192252,0.594,0.697,5.96787049151413e-258,"FAPs (Pro-remodeling)","Cd164"
"Fhl2.1",3.2565792218561e-262,0.296663924789593,0.264,0.146,9.20081327551005e-258,"FAPs (Pro-remodeling)","Fhl2"
"Tmem59",4.07678666073163e-262,0.274365500408263,0.884,0.847,1.15181453525651e-257,"FAPs (Pro-remodeling)","Tmem59"
"Mylk.1",7.19926343461713e-262,0.250232820347117,0.159,0.062,2.03400789818238e-257,"FAPs (Pro-remodeling)","Mylk"
"Sdf2l1",4.1496432428673e-259,-0.268291852257162,0.221,0.346,1.1723987054073e-254,"FAPs (Pro-remodeling)","Sdf2l1"
"Cdon.1",1.56385590820431e-258,-0.287841495207864,0.244,0.371,4.41836209744964e-254,"FAPs (Pro-remodeling)","Cdon"
"Cd9",1.07148330538056e-255,0.386992880234019,0.925,0.874,3.02726178269169e-251,"FAPs (Pro-remodeling)","Cd9"
"Dact1.1",7.50973122556256e-255,-0.419044010043109,0.343,0.461,2.12172436315819e-250,"FAPs (Pro-remodeling)","Dact1"
"Fmo2.1",3.1264147868742e-254,0.382585797671379,0.15,0.056,8.83305969735568e-250,"FAPs (Pro-remodeling)","Fmo2"
"Pros1.1",7.00901976353313e-254,0.315870422498684,0.623,0.523,1.98025835379101e-249,"FAPs (Pro-remodeling)","Pros1"
"Plac9a.1",1.89850501108251e-252,-0.26410712347314,0.14,0.25,5.36384620781142e-248,"FAPs (Pro-remodeling)","Plac9a"
"Nfkbia.1",2.04085289943885e-251,-0.470481834586134,0.694,0.777,5.76602169678459e-247,"FAPs (Pro-remodeling)","Nfkbia"
"Cotl1.1",7.77291129779251e-251,-0.28958066287901,0.368,0.497,2.19608062896532e-246,"FAPs (Pro-remodeling)","Cotl1"
"Sh3bgrl3.1",1.22995612556653e-249,0.322475353569817,0.746,0.649,3.47499504156312e-245,"FAPs (Pro-remodeling)","Sh3bgrl3"
"Il33.1",4.22030601233673e-249,-0.408063222273947,0.402,0.525,1.1923630576655e-244,"FAPs (Pro-remodeling)","Il33"
"Cxcl9.1",1.16108255604818e-248,1.00640161647586,0.211,0.104,3.28040654560293e-244,"FAPs (Pro-remodeling)","Cxcl9"
"Bdh2.1",2.62733366798972e-248,-0.266969112179179,0.222,0.346,7.42300581217136e-244,"FAPs (Pro-remodeling)","Bdh2"
"Slc16a2.1",2.4352142257101e-247,0.29489307143056,0.371,0.25,6.88021075189873e-243,"FAPs (Pro-remodeling)","Slc16a2"
"Meg3.1",2.59478674967203e-246,0.687185508792103,0.753,0.725,7.33105100384838e-242,"FAPs (Pro-remodeling)","Meg3"
"Csf1",1.0307938516598e-245,-0.277245929974967,0.514,0.637,2.91230186909443e-241,"FAPs (Pro-remodeling)","Csf1"
"Dhrs3.1",1.96124214363234e-245,0.373260967762211,0.338,0.22,5.54109742840446e-241,"FAPs (Pro-remodeling)","Dhrs3"
"2810055G20Rik.1",4.70460170121157e-245,0.373210598538086,0.482,0.362,1.3291911186433e-240,"FAPs (Pro-remodeling)","2810055G20Rik"
"Rala.1",5.33164775484774e-244,-0.289481760757057,0.468,0.579,1.50635044017713e-239,"FAPs (Pro-remodeling)","Rala"
"Mxra7.1",4.88399928693739e-243,0.320423174437098,0.671,0.584,1.37987631853842e-238,"FAPs (Pro-remodeling)","Mxra7"
"Mmp3.1",3.41018984711051e-242,0.876024539773023,0.221,0.112,9.63480937504133e-238,"FAPs (Pro-remodeling)","Mmp3"
"Maged2.1",3.2163725284798e-241,0.373905033547332,0.631,0.533,9.08721730471399e-237,"FAPs (Pro-remodeling)","Maged2"
"Eif4g2",6.58599561722464e-241,-0.272469206713233,0.786,0.84,1.86074134173448e-236,"FAPs (Pro-remodeling)","Eif4g2"
"Malat1",1.43364061511163e-240,0.364898927354386,0.994,0.992,4.05046482987488e-236,"FAPs (Pro-remodeling)","Malat1"
"Pcdh7.1",1.59345851353295e-240,0.303220080741897,0.391,0.27,4.50199833828464e-236,"FAPs (Pro-remodeling)","Pcdh7"
